iso3,seagrasses_length,saltmarshes_length,coldcorals_length,coralreefs_length,mangroves_length,multiple_length,buffer,total_coastal_length
USA,3196.5588042164154,69525.94632197445,5364.18834466338,56.238390561332935,146.94967699125573,89609.66815832723,30,182915.71990203141
YEM,313.3825492593112,0.0,0.0,624.1986215606315,107.14219358684443,1475.0825840664231,30,3531.820076361885
ZAF,259.13996850082316,469.2185602619474,172.35784534097422,0.0,154.29141626216324,1924.7570686171775,30,4271.131425375076
xRI,240.5286078315071,0.0,125.39367818113065,0.0,0.0,62.61804925392237,30,1363.8711753545922
AGO,0.0,433.91889439237184,0.0,0.0,1302.806766656837,319.9847556864598,30,2737.1787947922085
ARG,0.0,5415.214946300068,223.86957544169914,0.0,0.0,420.0946010671506,30,12526.344580250341
BEL,0.0,109.69432347578864,0.0,0.0,0.0,76.71347400144278,30,240.54692181066673
BGR,0.0,238.92235820116136,0.0,0.0,0.0,26.813331565490454,30,521.8382516827696
BIH,0.0,16.862130579917558,0.0,0.0,0.0,23.280430713501357,30,40.142561293419
CHL,0.0,2842.6415311401934,16205.3034750595,0.0,0.0,835.8344903675527,30,108013.18281937267
ECU,0.0,65.78915992600756,34.441706092854865,4.14443935580446,1999.930186517556,3435.6177743016115,30,5712.038707125406
GEO,0.0,128.59924760794925,0.0,0.0,0.0,0.0,30,360.4784418961309
IRL,0.0,1529.253369191188,0.0,0.0,0.0,6050.5538587849705,30,7579.807227976176
IRQ,0.0,380.9067411088298,0.0,0.0,0.0,331.329386804606,30,712.236127913436
KWT,0.0,35.9617967218583,0.0,0.0,0.0,827.5941302477186,30,863.5559269695766
LVA,0.0,653.5245764471833,0.0,0.0,0.0,15.977136702642545,30,939.2186372068962
NAM,0.0,178.92504397401018,0.0,0.0,0.0,0.0,30,1700.511675038788
PER,0.0,1021.2983863787769,166.20236641967827,0.0,173.20777316698565,329.9212437571349,30,3538.2576457587734
POL,0.0,628.6275828009764,0.0,0.0,0.0,293.99415190279626,30,1472.4901529520048
PRT,0.0,1245.9828144243136,1019.5625685981287,0.0,0.0,1215.1206307233797,30,3824.250886411605
TWN,0.0,304.28573789555077,0.0,817.4703314511497,633.2167197494043,878.2184693885188,30,2736.3568345062486
URY,0.0,418.3279175825329,19.539057534259978,0.0,0.0,52.105471766392036,30,2739.07905886309
VNM,0.0,616.6217516370251,0.0,877.003880130545,3990.3555608076153,10928.352969752117,30,18406.42987325767
ATA,0.0,0.0,5643.756518754408,0.0,0.0,0.0,30,54834.88445802649
ATF,0.0,0.0,211.62075248024993,32.32393494697147,0.0,37.7218896039185,30,4274.446716193538
CPV,0.0,0.0,734.7928579764239,0.0,0.0,0.0,30,1141.0080085928778
CRI,0.0,0.0,148.15688753747216,3.584717861416965,173.91336388803273,2090.23551039223,30,2495.8826219893685
FLK,0.0,0.0,9.9627018201719,0.0,0.0,0.0,30,7466.667111874511
FRO,0.0,0.0,65.45797765242239,0.0,0.0,0.0,30,1058.2482687370075
GNQ,0.0,0.0,22.809276763765308,0.0,545.8043259806224,58.82528595603171,30,782.115781441733
PAN,0.0,0.0,60.11232274514805,59.05445287230134,2127.2087212627657,6291.940182523093,30,8759.568322212159
SEN,0.0,0.0,32.7725124648793,0.0,4858.729969510345,1690.1562133318332,30,7476.582263356412
SGS,0.0,0.0,1144.3911128939012,0.0,0.0,0.0,30,1669.3298401530367
SHN,0.0,0.0,177.66799053134204,0.0,0.0,0.0,30,221.4562349050606
SJM,0.0,0.0,23.638613899235658,0.0,0.0,0.0,30,9106.341976935175
TTO,0.0,0.0,0.3214873889538986,0.0,95.66967530710798,620.3350949272137,30,716.3262576232107
VEN,0.0,0.0,25.071071857458033,133.2718236201133,5586.631175117125,3579.5375454944447,30,10455.998040610195
ASM,0.0,0.0,0.0,59.39756457373978,0.0,142.04400719645014,30,201.4415717701899
BHS,0.0,0.0,0.0,279.9956561207288,0.0,13383.834025896827,30,13666.348813959257
BRN,0.0,0.0,0.0,16.47579007885372,75.81965848215273,370.6995473567436,30,487.4857737546649
COK,0.0,0.0,0.0,404.76924216404757,0.0,112.23289580559576,30,517.0021379696434
COM,0.0,0.0,0.0,81.56765838473763,0.0,393.72234284899474,30,475.290001233731
CUB,0.0,0.0,0.0,118.6333240689021,118.50072356758257,18172.573992654445,30,18410.35625248733
DJI,0.0,0.0,0.0,151.20633244445733,0.0,312.5611626470293,30,463.7674950914857
ERI,0.0,0.0,0.0,69.22372223254001,183.37688235369336,3095.1195120576076,30,3536.182565806175
FJI,0.0,0.0,0.0,333.59119911722985,0.0,4706.686042504312,30,5155.754926349106
FSM,0.0,0.0,0.0,489.1694858092942,0.0,998.3256074412532,30,1487.4950932505474
HND,0.0,0.0,0.0,41.325651530912225,688.4853011334855,1842.392504190001,30,2572.2034568543936
HTI,0.0,0.0,0.0,135.44526250218067,3.628291384168866,2105.173635423236,30,2245.6202087083275
JAM,0.0,0.0,0.0,2.096663443658561,0.0,905.1624211116343,30,907.2590845552925
KHM,0.0,0.0,0.0,49.007881787624484,446.2600030387834,1311.8264392871638,30,2174.8775986529477
KIR,0.0,0.0,0.0,1040.9086801044284,0.0,1144.6079937611455,30,2185.516673865573
MDV,0.0,0.0,0.0,752.2615460485142,0.0,1370.9268239378682,30,2123.1883699863815
MHL,0.0,0.0,0.0,1624.9435465648241,0.0,788.8212338481528,30,2413.764780412975
MUS,0.0,0.0,0.0,268.09488442244253,0.0,443.55204351880434,30,711.6469279412435
NCL,0.0,0.0,0.0,459.0264872651071,0.0,3573.8326265764617,30,4041.975207298738
NIC,0.0,0.0,0.0,0.3135963751697501,705.4789915421495,1812.1529269757252,30,2629.8483829830366
NIU,0.0,0.0,0.0,65.9906829347499,0.0,0.0,30,65.9906829347499
NRU,0.0,0.0,0.0,18.463362811306656,0.0,0.0,30,18.463362811306656
PCN,0.0,0.0,0.0,60.60186430546761,0.0,0.0,30,60.60186430546761
PLW,0.0,0.0,0.0,23.784805124898345,0.0,694.8198468257892,30,718.6046519506837
PYF,0.0,0.0,0.0,7136.832485495816,0.0,1072.237975880871,30,8953.278182113987
SLB,0.0,0.0,0.0,555.0300867053378,0.0,9835.14233090717,30,10399.34587462775
SYC,0.0,0.0,0.0,280.73104427922834,0.0,717.4492570408071,30,1005.2965596567739
TCA,0.0,0.0,0.0,3.4041338029592607,0.0,1004.1596049361166,30,1007.5637387390708
TKL,0.0,0.0,0.0,164.76675593562464,0.0,0.0,30,164.76675593562464
TLS,0.0,0.0,0.0,84.79511000748123,21.69058401149288,648.0418143383279,30,784.4854838459071
TON,0.0,0.0,0.0,114.21006364434383,0.0,709.9595289501297,30,850.0914373885482
TUV,0.0,0.0,0.0,147.7071896025668,0.0,81.43439878617467,30,229.1415883887415
UMI,0.0,0.0,0.0,119.523887431554,0.0,24.154386711996473,30,143.67827414355048
VUT,0.0,0.0,0.0,1199.9543591634344,0.0,1939.6972382645904,30,3148.174177673314
WSM,0.0,0.0,0.0,28.629193822921117,0.0,445.4486684459229,30,474.0778622688439
xPI,0.0,0.0,0.0,22.0558439413455,0.0,2.2051324341537857,30,24.26097637549929
xSI,0.0,0.0,0.0,11.814224441445944,0.0,0.0,30,39.21824934311244
xSK,0.0,0.0,0.0,21.13559459466195,0.0,0.0,30,21.13559459466195
xSR,0.0,0.0,0.0,46.147191993814445,0.0,0.0,30,46.147191993814445
BGD,0.0,0.0,0.0,0.0,9800.244022934357,191.38070118089252,30,15952.603984546493
CIV,0.0,0.0,0.0,0.0,877.3581876044685,910.7757051510366,30,1825.1411628120227
CMR,0.0,0.0,0.0,0.0,3451.41700027704,28.69276326744423,30,3499.13385344006
COD,0.0,0.0,0.0,0.0,518.2772868875979,0.0,30,518.2772868875979
COG,0.0,0.0,0.0,0.0,296.686670753872,0.0,30,367.87007078039846
GAB,0.0,0.0,0.0,0.0,3413.6397643046407,0.0,30,4109.4139107288565
GHA,0.0,0.0,0.0,0.0,153.44767430593777,499.277554059087,30,652.7252283650257
GIN,0.0,0.0,0.0,0.0,4.09688065011877,4756.0276306352835,30,4760.1245112854
GMB,0.0,0.0,0.0,0.0,835.6172105252671,375.2677630641436,30,1210.8849735894057
GNB,0.0,0.0,0.0,0.0,298.6620971659956,7500.812924158337,30,7799.475021324347
GTM,0.0,0.0,0.0,0.0,374.0981792249291,299.3239691039215,30,673.4221483288385
GUF,0.0,0.0,0.0,0.0,1497.8987846642292,229.97981351970756,30,2231.3678229779825
GUY,0.0,0.0,0.0,0.0,1660.960739995365,0.0,30,5014.939440966127
LBR,0.0,0.0,0.0,0.0,1332.1777119656513,172.83484090857132,30,1538.4620318718307
NGA,0.0,0.0,0.0,0.0,2264.247049852352,4112.893053453108,30,6377.140103305453
PAK,0.0,0.0,0.0,0.0,8245.271387689114,609.7793959930027,30,11163.507501963693
SLE,0.0,0.0,0.0,0.0,1362.004796283986,2398.7722967845016,30,3778.913213339313
SLV,0.0,0.0,0.0,0.0,951.5008063515555,0.0,30,951.5008063515556
STP,0.0,0.0,0.0,0.0,62.11264153117728,112.0790191467916,30,267.78684147953885
SUR,0.0,0.0,0.0,0.0,1197.3061084781616,545.799790646896,30,8187.632262272098
ABW,0.0,0.0,0.0,0.0,0.0,86.1031594673153,30,86.1031594673153
AIA,0.0,0.0,0.0,0.0,0.0,105.255086476989,30,105.25508647698886
ATG,0.0,0.0,0.0,0.0,0.0,347.0207588511773,30,347.46088707293814
BEN,0.0,0.0,0.0,0.0,0.0,236.60776175584152,30,236.60776175584112
BES,0.0,0.0,0.0,0.0,0.0,243.52735449389905,30,243.52735449389877
BHR,0.0,0.0,0.0,0.0,0.0,597.4917533383563,30,597.4917533383563
BLM,0.0,0.0,0.0,0.0,0.0,54.925632508515484,30,54.925632508514276
BLZ,0.0,0.0,0.0,0.0,0.0,2123.2621917134106,30,2124.5874309319693
BMU,0.0,0.0,0.0,0.0,0.0,220.92096317462523,30,220.92096317462523
BRB,0.0,0.0,0.0,0.0,0.0,103.9472639706602,30,103.9472639706602
CCK,0.0,0.0,0.0,0.0,0.0,120.51085303304016,30,120.51085303304016
CUW,0.0,0.0,0.0,0.0,0.0,238.9913144995413,30,238.99131449954018
CXR,0.0,0.0,0.0,0.0,0.0,73.92245347271391,30,73.92245347271391
CYM,0.0,0.0,0.0,0.0,0.0,217.7104852529565,30,218.79593650321254
DMA,0.0,0.0,0.0,0.0,0.0,162.31647754256073,30,162.3164775425585
DOM,0.0,0.0,0.0,0.0,0.0,1723.519212916368,30,1723.5192129163725
GIB,0.0,0.0,0.0,0.0,0.0,23.66287543844816,30,23.66287543844816
GLP,0.0,0.0,0.0,0.0,0.0,501.15621889011265,30,501.15621889011265
GRD,0.0,0.0,0.0,0.0,0.0,231.5536613217194,30,231.5536613217194
GUM,0.0,0.0,0.0,0.0,0.0,205.34186472898017,30,205.34186472897625
JOR,0.0,0.0,0.0,0.0,0.0,29.540364202054924,30,29.540364202054924
KEN,0.0,0.0,0.0,0.0,0.0,1532.3270279363944,30,1533.3245410871878
KNA,0.0,0.0,0.0,0.0,0.0,134.60162164750582,30,134.60162164750497
LCA,0.0,0.0,0.0,0.0,0.0,184.65442965451652,30,184.65442965451652
MAC,0.0,0.0,0.0,0.0,0.0,48.01667364302881,30,48.01667364302881
MAF,0.0,0.0,0.0,0.0,0.0,50.667113954494276,30,50.667113954494276
MCO,0.0,0.0,0.0,0.0,0.0,6.631220687732943,30,6.631220687732943
MLT,0.0,0.0,0.0,0.0,0.0,219.15096428132858,30,219.15096428132858
MSR,0.0,0.0,0.0,0.0,0.0,47.244243888402444,30,47.244243888402444
MTQ,0.0,0.0,0.0,0.0,0.0,392.1114890682411,30,392.1114890682384
MYT,0.0,0.0,0.0,0.0,0.0,247.53430555490837,30,247.53430555490726
NFK,0.0,0.0,0.0,0.0,0.0,42.7329879512614,30,42.7329879512614
PRI,0.0,0.0,0.0,0.0,0.0,1078.2616548704702,30,1078.261654870471
SGP,0.0,0.0,0.0,0.0,0.0,512.387647499812,30,512.387647499812
SVN,0.0,0.0,0.0,0.0,0.0,42.77737261840475,30,42.77737261840475
SXM,0.0,0.0,0.0,0.0,0.0,30.241493970408897,30,30.241493970408897
TGO,0.0,0.0,0.0,0.0,0.0,186.4019165831408,30,186.4019165831408
TZA,0.0,0.0,0.0,0.0,0.0,4271.337612600373,30,4271.337612600357
VCT,0.0,0.0,0.0,0.0,0.0,248.76242700786094,30,248.7624270078562
VGB,0.0,0.0,0.0,0.0,0.0,336.02939163450327,30,336.02939163450196
VIR,0.0,0.0,0.0,0.0,0.0,378.5021292464059,30,378.50212924640545
WLF,0.0,0.0,0.0,0.0,0.0,134.506974911638,30,134.506974911638
xUK,0.0,0.0,0.0,0.0,0.0,74.59009239782979,30,74.59009239782979
ALA,121.21668112321264,0.0,0.0,0.0,0.0,2193.976670211698,50,2315.193351334911
AUS,2755.494156801432,869.057311023797,109.62055278532331,971.4304146994486,135.97968966281053,83844.2401037202,50,89842.3716864268
AZE,1072.2851318578232,0.0,0.0,0.0,0.0,157.17562941620304,50,1320.1045204815505
BRA,236.72343702431914,980.1361409803436,279.54496974266584,13.424796597744555,29377.533024959856,13355.3778429058,50,66947.90344189947
CAN,3212.7593610849417,24259.950166342278,2665.6527906659794,0.0,0.0,35942.2121756274,50,343032.901836461
CHN,6.5042171194158485,16655.31629562953,0.0,61.357036816194295,0.0,21386.863322007543,50,40269.38470623332
CYP,443.6213170836825,0.0,0.0,0.0,0.0,314.4549202259629,50,765.1226132370456
DEU,170.75702209032124,239.90210828674284,0.0,0.0,0.0,3956.368747038014,50,4569.682367339847
DNK,78.24492701878467,84.97920631340342,0.0,0.0,0.0,6752.516324679347,50,6987.216690966078
DZA,250.12302220861403,123.42807245510855,24.57157905899255,0.0,0.0,188.00096555926478,50,1554.3470485246917
EGY,862.6399725264412,396.12383563181425,0.0,57.48219315668825,0.0,2957.412516412881,50,4544.097429678127
ESH,16.43673184377647,96.96890444625542,36.15431446687275,0.0,0.0,60.257202542277575,50,1139.1470940968345
ESP,642.8911969134533,242.77189723262214,3.9809491526789036,0.0,0.0,7549.403026455948,50,8439.047069754459
FIN,1201.3048760390366,8641.028344725331,0.0,0.0,0.0,20082.873477156103,50,29925.83802222776
FRA,43.63222323399571,905.9999334296215,0.0,0.0,0.0,7269.426328972371,50,8222.136563640885
GBR,3353.1002189208225,549.0478567929579,98.3921344772555,0.0,0.0,18405.621911769183,50,22482.633378367813
GGY,73.92492648804244,0.0,0.0,0.0,0.0,75.69193376809586,50,149.61686025613818
GRC,3417.6783785318685,7.333333840554522,3.4892254154284963,0.0,0.0,12282.320426379438,50,15729.525078248967
GRL,4652.735601401047,8513.273314119157,4298.321923758997,0.0,0.0,609.1347275663447,50,95345.10349135539
HRV,1155.923351691057,31.132100817415417,579.5835906545205,0.0,0.0,4132.783951917855,50,5899.422995080822
IDN,64.54990041800127,0.0,0.3899530052833135,3026.0434031508066,30342.134018898043,93533.61727540089,50,133708.68058175014
IMN,147.25016863493627,0.0,0.0,0.0,0.0,14.752645773033793,50,162.00281440796758
IND,542.1072569206173,15.725763229224182,7.088509751386772,207.6131449212193,6222.7801934224135,25220.73208568375,50,33830.50948987402
IRN,255.02285247973165,57.87254791552395,0.0,310.6521490933619,619.61582168692,5067.434247172896,50,7415.852186537426
ISL,1379.0577253071647,890.8130452943673,685.2512303620682,0.0,0.0,5217.527281742479,50,10366.581842129695
ISR,236.7380120336435,0.0,0.0,0.0,0.0,11.846565108275207,50,251.15055428863474
ITA,1799.1212405158926,50.20182638305141,0.0,0.0,0.0,7994.969221062188,50,10211.660102223457
JPN,18114.926284980836,94.86431451314729,532.0226721928224,211.52298655703783,0.0,11220.292939060437,50,33385.49743161596
KAZ,1635.1350071469963,0.0,0.0,0.0,0.0,0.0,50,6583.111406925719
KEN,0.9975131507895082,0.0,0.0,0.0,0.0,1532.3270279363983,50,1533.3245410871878
KOR,8588.393564724705,229.30279302169913,0.0,0.0,0.0,3476.117672271378,50,12700.2956686334
LBN,294.232589564,0.0,0.0,0.0,0.0,0.0,50,294.232589564
LBY,708.8132275142725,242.36915082421066,0.0,0.0,0.0,3.580870238463205,50,2045.9052488529794
MAR,26.993978499614034,29.191975594448504,625.9930716748562,0.0,0.0,893.9425476923429,50,2408.7495818313214
MDG,373.43902329635614,0.0,0.0,1590.782264138186,410.6897257002841,11895.861043975012,50,15434.412227182207
MMR,2.5734449371176105,0.0,0.0,180.7841036320688,10227.582823823093,20802.135981884257,50,33486.07231886116
MNP,65.08864448738211,0.0,0.0,82.44446465297978,0.0,165.42996176863875,50,380.22591979708574
MOZ,284.64522942874913,0.0,4.567907192837155,0.0,3723.0488189739667,7813.420567417148,50,12052.590769651273
MRT,172.51417921255972,130.23859658376935,0.0,0.0,0.0,702.1556820151833,50,1156.086226682325
NLD,91.22077753866522,381.4478459273959,0.0,0.0,0.0,2704.6721329638904,50,3369.059123086038
NOR,7638.755032800736,0.0,5419.286736429733,0.0,0.0,54202.07431513529,50,68490.1446807349
NZL,90.79143475308095,1310.8206159323493,2816.65787226764,0.0,0.0,12362.503337536782,50,16992.40044913289
OMN,52.24724016598363,0.0,60.43201195597992,829.0380624569174,85.14004069092347,1903.6474591433478,50,3114.2342863917384
PHL,8.304742540690118,0.0,0.0,832.0643408901525,51.83079164973378,38736.4683600924,50,39831.55597861775
PRK,2295.6614594632374,1470.5521120254834,0.0,0.0,0.0,56.178751781757676,50,5052.811707977153
PSE,2.888951069431227,0.0,0.0,0.0,0.0,0.0,50,44.02550869193158
QAT,13.781294854532385,0.0,0.0,5.331708262273377,0.0,960.8659756633106,50,979.9789787801259
ROU,90.3976571148892,45.492770735095405,0.0,0.0,0.0,583.2512888137401,50,2401.910377637618
RUS,10632.893371692873,25562.929425383583,849.7919455559796,0.0,0.0,3364.600897467466,50,180435.4797236286
SAU,16.405870731130783,0.0,0.0,10.23303792953839,0.0,7092.0515261558785,50,7118.69043481655
SDN,6.917095687155462,0.0,0.0,95.18548583757274,0.0,1580.7763453586924,50,1688.609830837841
SOM,117.4876401063334,0.0,260.07261162152366,439.49720509822606,237.71366932618412,1081.5514455143268,50,3881.859773851874
SWE,454.7216549534062,8894.346316369807,0.0,0.0,0.0,18817.52956476217,50,28170.060336087066
SYR,235.46040226230633,0.0,0.0,0.0,0.0,0.0,50,235.46040226230633
TKM,1106.2131852044752,0.0,0.0,0.0,0.0,0.0,50,1642.3440267518677
TUN,981.0276076018483,0.0,0.0,0.0,0.0,1018.4170154213439,50,1999.4446230232015
TUR,1325.621065428814,1325.6821525145895,1.1588010523897099,0.0,0.0,4320.139134766222,50,8428.437336452562
UKR,3922.86370667294,422.90339399309596,0.0,0.0,0.0,1067.1656470052274,50,7335.287411965964
USA,3320.447116596848,54969.0184864708,6986.768566516192,48.0328264061276,8.784310124998854,109475.4115603592,50,182915.71990203141
VNM,8.5229949983802,308.5870848572226,0.0,536.0751857758917,2196.722731924362,14295.353461721372,50,18406.42987325767
YEM,238.74814552465227,0.0,0.0,688.4010634308659,43.4614182214584,1890.8136471244588,50,3531.820076361885
ZAF,235.01588601388283,504.3020941384113,137.17675105452747,0.0,29.14293917106363,2515.4862002581126,50,4271.131425375076
xRI,307.4450225958933,0.0,145.629629160001,0.0,0.0,122.00850272780444,50,1363.8711753545922
AGO,0.0,602.7000078517019,0.0,0.0,1345.0040641665942,370.91232555118535,50,2737.1787947922085
ALB,0.0,5.5355736707160075,0.0,0.0,0.0,908.6547409908654,50,914.1903146615699
ARE,0.0,4.113937799204883,0.0,1.6814371463953635,0.0,4108.434293202604,50,4117.1640251092085
ARG,0.0,6041.9114469734595,302.84391443115834,0.0,0.0,493.42413836682,50,12526.344580250341
BEL,0.0,66.93191682035936,0.0,0.0,0.0,173.615004990304,50,240.54692181066673
BGR,0.0,288.32783030404414,0.0,0.0,0.0,71.19875671781196,50,521.8382516827696
CHL,0.0,3501.0340598599964,34715.68906413607,0.0,0.0,3256.0362253080457,50,108013.18281937267
ECU,0.0,82.56159853530866,15.504351120711764,0.0,1315.352166218501,4286.802287314687,50,5712.038707125406
EST,0.0,253.5938552203044,0.0,0.0,0.0,2639.687528283185,50,2958.1433122807257
GEO,0.0,166.4251543846422,0.0,0.0,0.0,0.0,50,360.4784418961309
IRL,0.0,623.464460218811,0.0,0.0,0.0,6956.3427677573845,50,7579.807227976176
IRQ,0.0,181.02922908915622,0.0,0.0,0.0,531.2068988242851,50,712.236127913436
LTU,0.0,207.74409889840223,0.0,0.0,0.0,151.75282079034054,50,363.25271671359747
LVA,0.0,711.0605493059446,0.0,0.0,0.0,88.9358656540092,50,939.2186372068962
MEX,0.0,340.03780000335405,10.470180494516722,1083.272658946733,1446.8264129839022,24394.71684529416,50,27411.458614536175
NAM,0.0,318.6651640669498,0.0,0.0,0.0,0.0,50,1700.511675038788
PER,0.0,1374.0159386788532,122.19948212694155,0.0,107.24699052372067,567.1152585673705,50,3538.2576457587734
POL,0.0,836.299082779872,0.0,0.0,0.0,439.77479988711815,50,1472.4901529520048
PRT,0.0,1061.4027137186254,1033.1129909960391,0.0,0.0,1691.5502534027573,50,3824.250886411605
TWN,0.0,129.27787347063125,0.0,738.254933322495,95.27002421621843,1749.401323437456,50,2736.3568345062486
URY,0.0,527.3664764230203,27.92086609816176,0.0,0.0,97.26209770521888,50,2739.07905886309
ATA,0.0,0.0,8532.355544378814,0.0,0.0,0.0,50,54834.88445802649
ATF,0.0,0.0,277.52920988393595,32.32393494697147,0.0,37.7218896039185,50,4274.446716193538
COL,0.0,0.0,30.638352388293907,7.303900706710334,5627.286229975119,4982.191176251269,50,11092.05248314328
CPV,0.0,0.0,862.8914235397838,0.0,0.0,0.0,50,1141.0080085928778
CRI,0.0,0.0,169.64786206318016,0.0,2.359924668462633,2308.3024339525796,50,2495.8826219893685
FLK,0.0,0.0,277.4473576297414,0.0,0.0,0.0,50,7466.667111874511
FRO,0.0,0.0,691.9571581184496,0.0,0.0,0.0,50,1058.2482687370075
GNQ,0.0,0.0,22.809276763765308,0.0,554.3130981798495,109.00312905508785,50,782.115781441733
PAN,0.0,0.0,12.135771285878825,5.670127045330516,1029.553957195277,7712.208466685788,50,8759.568322212159
PNG,0.0,0.0,10.898402244725032,1321.210991344624,6364.758658402852,17656.268137804615,50,29276.599506985207
SEN,0.0,0.0,66.33795678476562,0.0,3289.032334800925,4121.211971770848,50,7476.582263356412
SGS,0.0,0.0,1535.5745092061995,0.0,0.0,0.0,50,1669.3298401530367
SHN,0.0,0.0,177.66799053134204,0.0,0.0,0.0,50,221.4562349050606
SJM,0.0,0.0,131.34222497498615,0.0,0.0,0.0,50,9106.341976935175
VEN,0.0,0.0,4.930478154376861,0.0,4993.613752139611,4617.446176016235,50,10455.998040610195
ASM,0.0,0.0,0.0,59.39756457373978,0.0,142.04400719645184,50,201.4415717701899
BHS,0.0,0.0,0.0,145.07437907839346,0.0,13518.755302939038,50,13666.348813959257
BRN,0.0,0.0,0.0,10.45833568863646,0.0,477.027438066031,50,487.4857737546649
COK,0.0,0.0,0.0,381.79062292186035,0.0,135.21151504778317,50,517.0021379696434
CUB,0.0,0.0,0.0,58.568806874934936,0.0,18351.1392334159,50,18410.35625248733
DJI,0.0,0.0,0.0,54.90106448111983,0.0,408.86643061036585,50,463.7674950914857
ERI,0.0,0.0,0.0,17.356813347082113,129.98595049270477,3273.4952797835335,50,3536.182565806175
FJI,0.0,0.0,0.0,135.2351080751797,0.0,4905.04213392702,50,5155.754926349106
FSM,0.0,0.0,0.0,454.93107538680687,0.0,1032.5640178637404,50,1487.4950932505474
HND,0.0,0.0,0.0,40.78953767128081,270.3107182521956,2261.103200930916,50,2572.2034568543936
KHM,0.0,0.0,0.0,17.742028035351254,74.9397488198982,1714.412547258319,50,2174.8775986529477
KIR,0.0,0.0,0.0,766.6828471208787,0.0,1418.8338267446948,50,2185.516673865573
MDV,0.0,0.0,0.0,474.58775544895474,0.0,1648.600614537432,50,2123.1883699863815
MHL,0.0,0.0,0.0,1305.3009205643411,0.0,1108.4638598486342,50,2413.764780412975
MUS,0.0,0.0,0.0,264.4128705373076,0.0,447.23405740393594,50,711.6469279412435
MYS,0.0,0.0,0.0,120.34895857094486,4858.000460660735,11469.393276650306,50,17050.60608868472
NCL,0.0,0.0,0.0,451.9977366126917,0.0,3580.8613772288963,50,4041.975207298738
NIC,0.0,0.0,0.0,0.3135963751697501,504.6282451806574,2038.7978244345518,50,2629.8483829830366
NIU,0.0,0.0,0.0,65.9906829347499,0.0,0.0,50,65.9906829347499
NRU,0.0,0.0,0.0,18.463362811306656,0.0,0.0,50,18.463362811306656
PCN,0.0,0.0,0.0,60.60186430546761,0.0,0.0,50,60.60186430546761
PLW,0.0,0.0,0.0,23.784805124898345,0.0,694.8198468257854,50,718.6046519506837
PYF,0.0,0.0,0.0,7129.756074386623,0.0,1079.3143869900646,50,8953.278182113987
REU,0.0,0.0,0.0,82.15694441378028,0.0,156.65828293083302,50,238.81522734461367
SLB,0.0,0.0,0.0,226.51625044199642,0.0,10172.829624185752,50,10399.34587462775
SYC,0.0,0.0,0.0,256.6932529574706,0.0,741.4870483625638,50,1005.2965596567739
THA,0.0,0.0,0.0,124.2786006288609,494.9809770387107,9305.016984716362,50,9925.09419095712
TKL,0.0,0.0,0.0,164.76675593562464,0.0,0.0,50,164.76675593562464
TLS,0.0,0.0,0.0,33.7210447113246,30.52414476435862,720.2402943702398,50,784.4854838459071
TON,0.0,0.0,0.0,103.5493562963187,0.0,720.6202362981537,50,850.0914373885482
TUV,0.0,0.0,0.0,147.7071896025668,0.0,81.43439878617467,50,229.1415883887415
UMI,0.0,0.0,0.0,119.523887431554,0.0,24.154386711996473,50,143.67827414355048
VUT,0.0,0.0,0.0,892.6595376892776,0.0,2255.514639984052,50,3148.174177673314
xPI,0.0,0.0,0.0,22.0558439413455,0.0,2.2051324341537857,50,24.26097637549929
xSI,0.0,0.0,0.0,35.09148424567527,0.0,4.126765097437174,50,39.21824934311244
xSK,0.0,0.0,0.0,21.13559459466195,0.0,0.0,50,21.13559459466195
xSR,0.0,0.0,0.0,46.147191993814445,0.0,0.0,50,46.147191993814445
BGD,0.0,0.0,0.0,0.0,10026.66523302074,961.8995671188472,50,15952.603984546493
CIV,0.0,0.0,0.0,0.0,230.35401495060714,1594.7871478614145,50,1825.1411628120227
CMR,0.0,0.0,0.0,0.0,3350.986544640874,148.14730879918417,50,3499.13385344006
COD,0.0,0.0,0.0,0.0,518.2772868875979,0.0,50,518.2772868875979
COG,0.0,0.0,0.0,0.0,351.16858846078725,0.0,50,367.87007078039846
GAB,0.0,0.0,0.0,0.0,3755.088176970073,0.0,50,4109.4139107288565
GHA,0.0,0.0,0.0,0.0,9.133073548835915,643.5921548161901,50,652.7252283650257
GMB,0.0,0.0,0.0,0.0,504.96016712348995,705.924806465918,50,1210.8849735894057
GNB,0.0,0.0,0.0,0.0,71.20149629117043,7728.27352503317,50,7799.475021324347
GTM,0.0,0.0,0.0,0.0,331.05626696475736,342.36588136409364,50,673.4221483288385
GUF,0.0,0.0,0.0,0.0,1403.2199996614022,425.0650546337981,50,2231.3678229779825
GUY,0.0,0.0,0.0,0.0,1874.0425342876874,60.222101561317515,50,5014.939440966127
LBR,0.0,0.0,0.0,0.0,1239.507235074122,298.95479679771285,50,1538.4620318718307
LKA,0.0,0.0,0.0,0.0,123.11532800946553,3219.352186163293,50,3342.467514172739
NGA,0.0,0.0,0.0,0.0,1034.9562873626096,5342.183815942831,50,6377.140103305453
PAK,0.0,0.0,0.0,0.0,8241.845319516542,2053.767326535138,50,11163.507501963693
SLE,0.0,0.0,0.0,0.0,797.8832370433895,2981.0299762959376,50,3778.913213339313
SLV,0.0,0.0,0.0,0.0,929.0175034473951,22.483302904161096,50,951.5008063515556
