"","ISO3","total_area","protected_area","percent_protected","presence"
"62","MHL","1992.45189899197","358.465514314757","17.9911753200221","2"
"63","MMR","605.711660810521","38.0741145358433","6.28584803615884","2"
"64","MNP","81.4012004309254","11.153187890086","13.7015029643822","2"
"65","MOZ","1675.05525056339","162.539866054386","9.70355252459389","2"
"66","MSR","2.42337577584969","0","0","2"
"67","MTQ","72.0061818384689","71.8422069074924","99.7722765923842","2"
"68","MUS","2551.1091836772","1839.1713689116","72.0930088245223","2"
"69","MYS","2148.12186462979","669.353382409515","31.1599352639555","2"
"70","MYT","166.23698807383","165.093311365118","99.312020313912","2"
"71","NCL","4574.81550401005","3618.37344438316","79.0933195275631","2"
"72","NIC","460.096382117654","280.529872624669","60.9719796824948","2"
"73","NIU","15.3818564031818","0.379728862595909","2.46868032468019","2"
"74","NRU","5.91543097709155","0","0","2"
"75","OMN","266.191499792615","46.4368681546685","17.4449102209675","2"
"76","PAN","630.693599060019","68.3134740214335","10.8314836432853","2"
"77","PCN","39.4042857499816","35.3632698545728","89.7447299995518","2"
"78","PHL","13485.4703070912","2129.67129937413","15.792339835966","2"
"79","PLW","506.399384829784","506.253254851162","99.9711433340956","2"
"80","PNG","7255.24898314781","297.170348345126","4.09593590840757","2"
"81","PRI","158.139999715516","33.6710879388224","21.2919489056498","2"
"82","PYF","3000.33979818915","0.367020114224462","0.0122326182669702","2"
"83","QAT","155.314399820548","0.567754192429643","0.365551547754512","2"
"84","REU","12.1231525821093","10.1330737157616","83.5844772812269","2"
"85","SAU","3419.26971724347","438.95143793615","12.8375786128396","2"
"86","SDN","613.065587203154","121.622739084942","19.8384547467088","2"
"87","SGP","3.85049928877091","0","0","2"
"88","SLB","2804.80799679427","145.125081117998","5.17415385594548","2"
"89","SOM","398.799681938048","0","0","2"
"90","SXM","1.70293351871973","0.0192108490204567","1.12810328819527","2"
"91","SYC","1493.61105483546","1402.49118105082","93.8993572999044","2"
"92","TCA","191.625656606749","16.9497448753368","8.84523772832819","2"
"93","THA","183.931960509407","115.985274360077","63.058793066116","2"
"94","TKL","96.5721017293588","0","0","2"
"95","TLS","35.0497470582209","9.55487220152923","27.2608877480847","2"
"96","TON","992.045050511086","164.60043727206","16.5920325077233","2"
"97","TTO","32.025848022524","4.99522785364437","15.5974881605982","2"
"98","TUV","885.565367509401","66.2450348045415","7.48053585144726","2"
"99","TWN","375.201257705391","193.245426175168","51.5044718551836","2"
"100","TZA","1814.32607411626","833.504265605526","45.9401580287334","2"
"101","UMI","172.330311233295","172.330311233295","100","2"
"102","USA","4089.96838663447","3573.66325826619","87.376305155426","2"
"103","VCT","38.7063756302732","18.7420668764878","48.421136237383","2"
"104","VEN","344.413780196915","186.450531328625","54.1356188541653","2"
"105","VGB","137.132429967879","0.576480826087225","0.420382564665599","2"
"106","VIR","33.5206997104829","11.6844457275109","34.8574040173059","2"
"107","VNM","478.142638619609","105.454052995411","22.0549360123698","2"
"108","VUT","706.934537986606","2.40953728927308","0.340843056860059","2"
"109","WLF","411.163036090618","0","0","2"
"110","WSM","199.995942811373","20.073195987639","10.036801599806","2"
"111","xHT","77.5045767323806","77.5045767323806","100","2"
"112","xPI","9.60730462841705","0","0","2"
"113","xSI","1.13486818944701","0","0","2"
"114","xSK","0.543439611737198","0","0","2"
"115","YEM","652.240702385378","1.65589449712139","0.253877823181755","2"
"116","ZAF","1.39881332507099","1.39881332507099","100","2"
"117","AFG","-","-","-","0"
"118","AGO","-","-","-","1"
"119","ALA","-","-","-","0"
"120","ALB","-","-","-","2"
"121","AND","-","-","-","0"
"122","ARG","-","-","-","1"
"123","ARM","-","-","-","0"
"124","ATA","-","-","-","0"
"125","AUT","-","-","-","0"
"126","AZE","-","-","-","0"
"127","BDI","-","-","-","0"
"128","BEL","-","-","-","0"
"129","BEN","-","-","-","2"
"130","BFA","-","-","-","0"
"131","BGR","-","-","-","1"
"132","BIH","-","-","-","1"
"133","BLR","-","-","-","0"
"134","BOL","-","-","-","0"
"135","BTN","-","-","-","0"
"136","BVT","-","-","-","0"
"137","BWA","-","-","-","0"
"138","CAF","-","-","-","0"
"139","CAN","-","-","-","0"
"140","CHE","-","-","-","0"
"141","CHL","-","-","-","2"
"142","CIV","-","-","-","2"
"143","CMR","-","-","-","2"
"144","COD","-","-","-","0"
"145","COG","-","-","-","1"
"146","CPV","-","-","-","2"
"147","CYP","-","-","-","2"
"148","CZE","-","-","-","0"
"149","DEU","-","-","-","0"
"150","DNK","-","-","-","0"
"151","DZA","-","-","-","2"
"152","ESH","-","-","-","2"
"153","ESP","-","-","-","2"
"154","EST","-","-","-","0"
"155","ETH","-","-","-","0"
"156","FIN","-","-","-","0"
"157","FLK","-","-","-","0"
"158","FRA","-","-","-","2"
"159","FRO","-","-","-","0"
"160","GAB","-","-","-","2"
"161","GBR","-","-","-","0"
"162","GEO","-","-","-","0"
"163","GGY","-","-","-","0"
"164","GHA","-","-","-","2"
"165","GIB","-","-","-","2"
"166","GIN","-","-","-","2"
"167","GMB","-","-","-","1"
"168","GNB","-","-","-","2"
"169","GNQ","-","-","-","2"
"170","GRC","-","-","-","2"
"171","GRL","-","-","-","0"
"172","GUF","-","-","-","1"
"173","GUY","-","-","-","2"
"174","HKG","-","-","-","1"
"175","HMD","-","-","-","0"
"176","HRV","-","-","-","2"
"177","HUN","-","-","-","0"
"178","IMN","-","-","-","0"
"179","IOT","-","-","-","2"
"180","IRL","-","-","-","0"
"181","IRQ","-","-","-","2"
"182","ISL","-","-","-","0"
"183","ITA","-","-","-","2"
"184","JEY","-","-","-","0"
"185","KAZ","-","-","-","0"
"186","KGZ","-","-","-","0"
"187","KOR","-","-","-","2"
"188","LAO","-","-","-","0"
"189","LBN","-","-","-","2"
"190","LBR","-","-","-","2"
"191","LBY","-","-","-","2"
"192","LIE","-","-","-","0"
"193","LSO","-","-","-","0"
"194","LTU","-","-","-","0"
"195","LUX","-","-","-","0"
"196","LVA","-","-","-","0"
"197","MAC","-","-","-","0"
"198","MAR","-","-","-","2"
"199","MCO","-","-","-","2"
"200","MDA","-","-","-","0"
"201","MKD","-","-","-","0"
"202","MLI","-","-","-","0"
"203","MLT","-","-","-","2"
"204","MNE","-","-","-","2"
"205","MNG","-","-","-","0"
"206","MRT","-","-","-","2"
"207","MWI","-","-","-","0"
"208","NAM","-","-","-","1"
"209","NER","-","-","-","0"
"210","NFK","-","-","-","2"
"211","NGA","-","-","-","2"
"212","NLD","-","-","-","2"
"213","NLD","-","-","-","0"
"214","NOR","-","-","-","0"
"215","NPL","-","-","-","0"
"216","NZL","-","-","-","2"
"217","PAK","-","-","-","2"
"218","PER","-","-","-","1"
"219","POL","-","-","-","0"
"220","PRK","-","-","-","1"
"221","PRT","-","-","-","1"
"222","PRY","-","-","-","0"
"223","PSE","-","-","-","2"
"224","ROU","-","-","-","0"
"225","RUS","-","-","-","0"
"226","RWA","-","-","-","0"
"227","SEN","-","-","-","2"
"228","SGS","-","-","-","0"
"229","SHN","-","-","-","0"
"230","SJM","-","-","-","1"
"231","SLE","-","-","-","2"
"232","SLV","-","-","-","2"
"233","SMR","-","-","-","0"
"234","SPM","-","-","-","0"
"235","SRB","-","-","-","0"
"236","SSD","-","-","-","0"
"237","STP","-","-","-","2"
"238","SUR","-","-","-","1"
"239","SVK","-","-","-","0"
"240","SVN","-","-","-","2"
"241","SWE","-","-","-","0"
"242","SWZ","-","-","-","0"
"243","SYR","-","-","-","2"
"244","TCD","-","-","-","0"
"245","TGO","-","-","-","2"
"246","TJK","-","-","-","0"
"247","TKM","-","-","-","0"
"248","TUN","-","-","-","2"
"249","TUR","-","-","-","2"
"250","UGA","-","-","-","0"
"251","UKR","-","-","-","0"
"252","URY","-","-","-","1"
"253","UZB","-","-","-","0"
"254","VAT","-","-","-","0"
"255","ZMB","-","-","-","0"
"256","ZWE","-","-","-","0"
