iso3,total_area_1996,total_area_2007,total_area_2008,total_area_2009,total_area_2010baseline,total_area_2015,total_area_2016,total_area_2017,total_area_2018,total_area_2019,total_area_2020,protected_area,percent_protected
TON,10.551859804173498,10.428825442488323,10.486306652580613,10.647990176473332,10.707912741140616,10.859135454613565,10.859813829186864,10.795071439782527,10.696811845963074,10.569308864556108,10.388445015342468,1.8470943373282975,17.780277362014857
TTO,83.07319504243674,82.40349257394999,82.13956956349863,82.17000642392924,82.3622294882044,82.23562943289018,81.97321207794377,81.92116731198338,83.0082109052042,83.45756526853623,81.89305260229911,19.768926687652527,24.13993136103651
TUV,0.0891171525711586,0.08911715257115858,0.08911715257115858,0.08911715257115858,0.08911715257115858,0.08911715257115858,0.0891171525711586,0.08911715257115858,0.08911715257115858,0.08911715257115858,0.0891171525711586,0.04396004334349861,49.328375150224005
TWN,1.8510384608407797,2.033523942395055,2.070863022094212,2.0543324149594646,2.11258777179846,2.0853012162487143,1.8802249787881071,1.7789264849945867,1.6379921946582534,1.5395583423755081,1.5645510455964995,0.860033178928451,54.969966071037035
TZA,1136.5822507698656,1121.5537111525903,1111.3862040721058,1113.6941619580896,1110.0414751080186,1106.643462552899,1100.610775220655,1100.1743994939593,1108.173906353261,1111.0596881259528,1098.3109342330129,881.827076528563,80.28938336522819
USA,2399.918451884865,2383.674133212687,2360.236247344826,2360.224818055023,2322.7889528877186,2278.245655924199,2266.132870145452,2264.875601138527,2273.7294734742954,2293.931024700097,2306.876467859438,2055.4001225147367,89.09883780738171
VCT,0.32142133541989965,0.311927826576699,0.31311255133062144,0.31904259456047196,0.316081951277736,0.31667506114038624,0.3089575652881801,0.30777358404346855,0.3113368823628947,0.31964322434595205,0.3255644774801684,0.21245310371144835,65.25684416058255
VEN,2853.9474282132264,2840.7088339160023,2827.5730684154723,2825.700880558433,2823.502560182078,2826.614208601737,2825.0925692303995,2834.3785207354595,2844.2077862853034,2849.6996758306955,2845.9264234953343,1883.7369773482565,66.19064223855345
VGB,0.9194134988296994,0.8392729954780298,0.8248574034357755,0.8681229082016017,0.9010042493515672,0.9252257444643025,0.9511622363505521,0.963811222080109,0.9787981114271981,0.94419741004699,0.9839714510248722,0.0,0.0
VIR,2.6487964517499445,2.524125139223755,2.512503095164466,2.5246698807157335,2.552510855644096,2.6562699687172486,2.6238302036806194,2.6516715436618,2.6389019134468503,2.647609174550587,2.598404517322318,1.3707297425369473,52.75274628715233
VNM,1964.1822457730898,1900.7880190048772,1864.1363649087284,1859.5806087301585,1855.3411510854148,1843.3618989175604,1827.28712750212,1826.1379614645211,1838.1659802147126,1841.5582992213433,1841.3502165570737,136.95896805744707,7.437964099709977
VUT,16.23029932237426,16.305612822627708,16.324962373113024,16.444092425208833,16.39326557298103,16.413732136733074,16.295319935830126,16.402134702864448,16.401060845027537,16.37058773768154,15.711883186455987,0.0,0.0
WLF,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.2936241326498702,0.0,0.0
WSM,2.3395107164866875,2.3767014300077833,2.4026773359533276,2.4144820755807244,2.3973608406781635,2.373143481178662,2.346570649719383,2.327085483310886,2.282230030480438,2.302940293160239,2.3141556370499865,0.45461483094208766,19.644954888238047
YEM,20.61607982714663,18.17687491171492,16.996302562414037,17.060290986031454,17.027973137891653,16.868325801872707,16.388652037490914,16.230451788342183,15.804268046245001,15.932791653686042,15.421364530035707,0.136603902010789,0.8858094349869616
ZAF,25.659775915437073,26.313689828179033,26.055829731494644,26.02048511732637,26.159621411093227,26.561906056557238,26.34394515584899,26.475078721431693,26.607762335147356,26.776298960581578,26.54335225089237,10.04510668020284,37.844152408688814
